bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,is_suspicious
12391,34291,2024-04-25T20:26:58Z,2024-04-25T21:05:34Z,190.250.209.208,CN,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:26:58Z,None,0
4314,4965,2024-04-25T18:17:48Z,2024-04-25T18:32:26Z,176.166.177.62,FR,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:17:48Z,None,0
10578,23450,2024-04-26T08:40:00Z,2024-04-26T08:50:00Z,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T08:40:00Z,waf_rule,1
4192,7599,2024-04-25T08:43:54Z,2024-04-25T09:15:48Z,114.11.120.60,BR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:43:54Z,None,0
2284,6093,2024-04-25T11:25:07Z,2024-04-25T12:03:25Z,11.160.52.203,FR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:25:07Z,None,0
2428,8691,2024-04-25T12:39:02Z,2024-04-25T13:13:24Z,252.217.255.124,GB,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:39:02Z,None,0
4227,12185,2024-04-25T07:57:50Z,2024-04-25T08:33:48Z,202.185.184.129,JP,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:57:50Z,None,0
13146,3758,2024-04-25T12:17:41Z,2024-04-25T13:16:29Z,25.3.21.1,BR,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:17:41Z,None,0
4457,644,2024-04-25T03:13:47Z,2024-04-25T03:47:14Z,123.109.23.90,JP,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:13:47Z,None,0
6663,39419,2024-04-25T14:13:29Z,2024-04-25T15:01:38Z,136.37.129.5,CN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:13:29Z,None,0
20296,1377,2024-04-25T23:30:15Z,2024-04-26T00:05:45Z,227.69.207.219,GB,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:30:15Z,None,0
6048,6416,2024-04-25T03:08:44Z,2024-04-25T03:36:02Z,143.104.96.21,JP,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:08:44Z,None,0
3595,2991,2024-04-25T03:35:00Z,2024-04-25T04:25:00Z,171.115.197.37,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:35:00Z,None,0
8842,109,2024-04-25T02:16:40Z,2024-04-25T03:07:06Z,73.64.83.171,GB,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:16:40Z,None,0
5546,8779,2024-04-25T00:10:55Z,2024-04-25T00:59:37Z,77.134.206.50,CN,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:10:55Z,None,0
5189,22343,2024-04-25T10:02:34Z,2024-04-25T10:40:34Z,21.12.255.61,GB,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:02:34Z,None,0
788,417,2024-04-25T21:42:04Z,2024-04-25T22:38:59Z,59.24.218.44,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:42:04Z,None,0
371,611,2024-04-25T14:16:19Z,2024-04-25T14:55:16Z,178.34.27.63,FR,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:16:19Z,None,0
4480,11778,2024-04-26T08:20:00Z,2024-04-26T08:30:00Z,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T08:20:00Z,waf_rule,1
1537,1917,2024-04-25T18:44:29Z,2024-04-25T18:53:11Z,241.200.135.250,BR,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:44:29Z,None,0
8417,6561,2024-04-25T18:26:01Z,2024-04-25T18:56:39Z,24.166.154.148,DE,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:26:01Z,None,0
2896,6095,2024-04-25T06:20:01Z,2024-04-25T06:52:35Z,159.114.120.62,CN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:20:01Z,None,0
3622,17023,2024-04-25T05:31:50Z,2024-04-25T06:00:14Z,178.4.28.86,US,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:31:50Z,None,0
3033,3085,2024-04-25T03:38:42Z,2024-04-25T03:44:06Z,26.196.119.67,CN,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:38:42Z,None,0
4613,23782,2024-04-25T02:36:33Z,2024-04-25T03:26:41Z,212.194.122.217,CN,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:36:33Z,None,0
11018,5730,2024-04-25T14:25:39Z,2024-04-25T14:57:13Z,192.201.123.156,IN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:25:39Z,None,0
321,4031,2024-04-25T03:01:51Z,2024-04-25T03:06:48Z,27.123.111.160,US,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:01:51Z,None,0
2598,11367,2024-04-25T01:01:35Z,2024-04-25T01:20:25Z,24.155.195.160,BR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:01:35Z,None,0
532,3253,2024-04-25T05:40:05Z,2024-04-25T05:59:09Z,106.243.156.155,DE,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:40:05Z,None,0
241,1280,2024-04-25T03:22:34Z,2024-04-25T03:28:51Z,45.212.218.245,FR,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:22:34Z,None,0
12286,15274,2024-04-25T00:32:45Z,2024-04-25T01:25:20Z,252.82.132.184,DE,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:32:45Z,None,0
3530,2375,2024-04-25T18:54:04Z,2024-04-25T19:27:12Z,197.183.168.194,CN,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:54:04Z,None,0
2198,2489,2024-04-25T16:07:09Z,2024-04-25T16:36:57Z,165.238.127.143,GB,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:07:09Z,None,0
4658,3240,2024-04-25T10:47:39Z,2024-04-25T10:57:35Z,230.26.117.113,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:47:39Z,None,0
10538,15514,2024-04-25T23:00:00Z,2024-04-25T23:10:00Z,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25T23:00:00Z,waf_rule,1
1492,3434,2024-04-25T07:25:38Z,2024-04-25T08:06:52Z,43.161.5.240,JP,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:25:38Z,None,0
3932,31274,2024-04-25T20:48:12Z,2024-04-25T21:20:25Z,52.200.6.87,US,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:48:12Z,None,0
4838,5794,2024-04-25T10:54:11Z,2024-04-25T11:33:56Z,32.89.130.168,FR,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:54:11Z,None,0
3206,11038,2024-04-26T01:30:00Z,2024-04-26T01:40:00Z,165.225.8.79,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T01:30:00Z,waf_rule,1
23094,1186,2024-04-25T14:10:15Z,2024-04-25T15:01:56Z,196.137.57.10,CN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:10:15Z,None,0
708,10110,2024-04-25T12:24:32Z,2024-04-25T12:27:59Z,142.2.219.94,CN,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:24:32Z,None,0
10529,1189,2024-04-25T00:17:23Z,2024-04-25T00:49:30Z,144.101.187.214,FR,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:17:23Z,None,0
5939,1545,2024-04-25T15:55:51Z,2024-04-25T16:22:11Z,225.246.208.47,GB,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:55:51Z,None,0
3206,11142,2024-04-26T01:40:00Z,2024-04-26T01:50:00Z,165.225.8.79,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T01:40:00Z,waf_rule,1
16052,2991,2024-04-25T16:14:45Z,2024-04-25T16:30:14Z,186.59.17.81,JP,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:14:45Z,None,0
2010,4823,2024-04-25T10:21:01Z,2024-04-25T10:41:26Z,11.238.135.210,DE,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:21:01Z,None,0
6331,7095,2024-04-25T01:19:06Z,2024-04-25T01:36:28Z,71.152.232.109,JP,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:19:06Z,None,0
1466,7770,2024-04-25T17:49:06Z,2024-04-25T17:58:28Z,150.217.189.36,CN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:49:06Z,None,0
7200,7172,2024-04-25T21:29:56Z,2024-04-25T22:12:28Z,219.61.36.60,JP,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:29:56Z,None,0
13502,10625,2024-04-25T00:36:20Z,2024-04-25T00:47:04Z,62.65.137.93,CN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:36:20Z,None,0
769,1290,2024-04-25T01:22:57Z,2024-04-25T02:11:37Z,58.4.133.40,BR,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:22:57Z,None,0
7042,4035,2024-04-25T05:38:38Z,2024-04-25T06:19:18Z,203.190.197.244,FR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:38:38Z,None,0
12519,14364,2024-04-25T18:06:58Z,2024-04-25T18:30:55Z,83.191.73.114,IN,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:06:58Z,None,0
6243,5828,2024-04-25T05:02:18Z,2024-04-25T05:59:58Z,217.72.108.162,US,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:02:18Z,None,0
339,2345,2024-04-25T00:27:57Z,2024-04-25T01:21:20Z,121.46.225.177,DE,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:27:57Z,None,0
326,1577,2024-04-25T07:32:05Z,2024-04-25T08:30:53Z,41.220.217.81,US,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:32:05Z,None,0
2546,6122,2024-04-25T23:16:41Z,2024-04-25T23:42:29Z,126.197.241.245,IN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:16:41Z,None,0
25207794,1561220,2024-04-26T09:50:00Z,2024-04-26T10:00:00Z,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T09:50:00Z,waf_rule,1
3147,1877,2024-04-25T02:47:45Z,2024-04-25T03:31:51Z,141.218.26.84,US,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:47:45Z,None,0
1074,6905,2024-04-25T17:42:19Z,2024-04-25T18:15:28Z,145.27.195.119,IN,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:42:19Z,None,0
3404,4246,2024-04-25T02:27:23Z,2024-04-25T03:06:24Z,94.155.49.132,US,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:27:23Z,None,0
3897,1033,2024-04-25T00:13:34Z,2024-04-25T01:00:28Z,199.189.96.215,IN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:13:34Z,None,0
9132,5756,2024-04-26T00:40:00Z,2024-04-26T00:50:00Z,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T00:40:00Z,waf_rule,1
1776,8628,2024-04-25T07:07:16Z,2024-04-25T07:40:20Z,228.69.41.89,BR,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:07:16Z,None,0
5743,1383,2024-04-25T09:53:15Z,2024-04-25T10:38:49Z,6.26.77.150,BR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:53:15Z,None,0
2626,12771,2024-04-25T18:11:38Z,2024-04-25T18:37:29Z,134.253.34.210,FR,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:11:38Z,None,0
3308,10650,2024-04-25T17:46:38Z,2024-04-25T17:48:53Z,183.116.88.111,BR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:46:38Z,None,0
1805,14772,2024-04-25T12:04:41Z,2024-04-25T12:18:16Z,77.246.12.241,IN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:04:41Z,None,0
1616,24893,2024-04-25T22:39:18Z,2024-04-25T23:32:45Z,50.69.78.114,US,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:39:18Z,None,0
7333,6900,2024-04-25T02:38:20Z,2024-04-25T02:55:18Z,128.167.90.21,GB,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:38:20Z,None,0
7185,700,2024-04-25T18:29:03Z,2024-04-25T19:16:47Z,25.126.234.120,CN,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:29:03Z,None,0
5496,426,2024-04-25T17:40:06Z,2024-04-25T18:33:25Z,177.255.120.120,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:40:06Z,None,0
633,18343,2024-04-25T21:17:54Z,2024-04-25T22:14:04Z,248.246.178.243,BR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:17:54Z,None,0
4824,6125,2024-04-25T22:55:38Z,2024-04-25T23:39:55Z,195.148.229.118,DE,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:55:38Z,None,0
13053,1277,2024-04-25T03:15:12Z,2024-04-25T03:58:49Z,214.171.170.202,BR,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:15:12Z,None,0
8843,23683,2024-04-25T07:01:03Z,2024-04-25T07:55:43Z,176.246.147.13,FR,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:01:03Z,None,0
5399,9276,2024-04-25T16:51:33Z,2024-04-25T16:51:43Z,13.237.70.8,BR,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:51:33Z,None,0
1468,2465,2024-04-25T19:40:38Z,2024-04-25T20:35:09Z,160.32.69.45,IN,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:40:38Z,None,0
2397,3261,2024-04-25T22:43:18Z,2024-04-25T23:03:18Z,220.11.182.212,CN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:43:18Z,None,0
8766,1301,2024-04-25T02:35:15Z,2024-04-25T02:37:15Z,32.153.36.21,IN,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:35:15Z,None,0
943,6085,2024-04-25T20:00:04Z,2024-04-25T20:06:28Z,38.196.183.21,JP,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:00:04Z,None,0
3139,10527,2024-04-25T01:25:55Z,2024-04-25T01:48:02Z,168.75.204.89,CN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:25:55Z,None,0
8807,1314,2024-04-25T02:03:45Z,2024-04-25T02:38:47Z,81.11.54.162,DE,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:03:45Z,None,0
328,3072,2024-04-25T10:27:11Z,2024-04-25T10:49:09Z,104.130.133.74,US,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:27:11Z,None,0
1369,705,2024-04-25T12:14:03Z,2024-04-25T12:16:13Z,178.219.22.227,GB,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:14:03Z,None,0
359,6795,2024-04-25T03:09:29Z,2024-04-25T03:43:32Z,77.207.115.1,JP,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:09:29Z,None,0
1285,9154,2024-04-25T14:02:51Z,2024-04-25T14:58:24Z,176.136.230.121,GB,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:02:51Z,None,0
9672,9918,2024-04-25T16:45:19Z,2024-04-25T16:59:53Z,90.148.145.31,BR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:45:19Z,None,0
5676,11153,2024-04-25T01:13:11Z,2024-04-25T01:36:50Z,67.29.100.150,CN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:13:11Z,None,0
818,3586,2024-04-25T11:29:34Z,2024-04-25T12:16:10Z,147.250.23.161,CN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:29:34Z,None,0
2526,18886,2024-04-25T08:48:53Z,2024-04-25T09:42:48Z,85.94.106.30,JP,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:48:53Z,None,0
9333,8084,2024-04-25T08:17:49Z,2024-04-25T09:12:51Z,89.245.47.231,DE,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:17:49Z,None,0
1762,5799,2024-04-25T04:49:34Z,2024-04-25T05:37:08Z,188.105.108.206,BR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:49:34Z,None,0
2308,7694,2024-04-25T03:24:32Z,2024-04-25T03:25:16Z,245.146.204.162,IN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:24:32Z,None,0
776,3250,2024-04-25T06:03:00Z,2024-04-25T06:55:30Z,69.25.202.100,GB,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:03:00Z,None,0
703,661,2024-04-25T12:18:34Z,2024-04-25T12:42:50Z,32.113.194.208,US,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:18:34Z,None,0
28444,13468,2024-04-25T23:30:00Z,2024-04-25T23:40:00Z,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25T23:30:00Z,waf_rule,1
1513,839,2024-04-25T10:29:16Z,2024-04-25T11:00:35Z,216.3.25.196,US,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:29:16Z,None,0
4197,21535,2024-04-25T15:11:43Z,2024-04-25T15:26:12Z,63.96.195.192,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:11:43Z,None,0
2800,26195,2024-04-25T18:17:36Z,2024-04-25T19:07:03Z,239.196.59.240,GB,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:17:36Z,None,0
2383,1085,2024-04-25T14:51:35Z,2024-04-25T15:16:32Z,4.37.9.245,BR,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:51:35Z,None,0
1146,10425,2024-04-25T03:45:40Z,2024-04-25T03:48:17Z,68.12.113.125,BR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:45:40Z,None,0
5301,7618,2024-04-25T09:32:27Z,2024-04-25T10:19:23Z,145.206.48.12,JP,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:32:27Z,None,0
5801,4772,2024-04-25T03:43:58Z,2024-04-25T04:02:37Z,94.18.195.252,FR,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:43:58Z,None,0
5783,2247,2024-04-25T08:56:29Z,2024-04-25T09:22:25Z,176.210.254.214,BR,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:56:29Z,None,0
10324,22061,2024-04-25T20:26:05Z,2024-04-25T20:45:58Z,11.132.47.108,FR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:26:05Z,None,0
2193,9071,2024-04-25T17:10:22Z,2024-04-25T17:37:22Z,31.253.97.162,FR,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:10:22Z,None,0
3050,10074,2024-04-25T17:20:19Z,2024-04-25T18:05:43Z,213.191.210.71,BR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:20:19Z,None,0
13346,8767,2024-04-25T20:27:54Z,2024-04-25T21:25:04Z,233.73.126.61,BR,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:27:54Z,None,0
9134,522,2024-04-25T14:21:08Z,2024-04-25T14:36:24Z,137.157.157.180,FR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:21:08Z,None,0
2845,1277,2024-04-25T04:38:13Z,2024-04-25T05:22:14Z,98.193.174.95,GB,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:38:13Z,None,0
520,2460,2024-04-25T17:26:50Z,2024-04-25T17:52:41Z,100.111.45.182,CN,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:26:50Z,None,0
1411,1272,2024-04-25T23:13:32Z,2024-04-25T23:44:49Z,224.9.234.9,CN,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:13:32Z,None,0
3904,19282,2024-04-26T09:00:00Z,2024-04-26T09:10:00Z,65.49.1.104,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T09:00:00Z,waf_rule,1
875,2731,2024-04-25T06:48:57Z,2024-04-25T07:31:33Z,196.173.67.244,IN,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:48:57Z,None,0
568,19468,2024-04-25T02:14:13Z,2024-04-25T02:48:49Z,255.177.79.178,BR,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T02:14:13Z,None,0
17343,556,2024-04-25T16:40:05Z,2024-04-25T17:15:47Z,68.153.91.249,GB,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:40:05Z,None,0
11058,2526,2024-04-25T15:37:19Z,2024-04-25T16:09:02Z,83.218.28.216,DE,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:37:19Z,None,0
2035,2116,2024-04-25T19:12:57Z,2024-04-25T19:37:00Z,176.215.233.55,IN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:12:57Z,None,0
652,104,2024-04-25T12:17:01Z,2024-04-25T12:38:22Z,28.151.218.192,IN,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:17:01Z,None,0
4542,4183,2024-04-25T01:46:55Z,2024-04-25T02:27:14Z,165.65.125.14,JP,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:46:55Z,None,0
2262,10187,2024-04-25T13:33:56Z,2024-04-25T13:58:40Z,170.177.66.64,US,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T13:33:56Z,None,0
